Compound,Isomer,Breed,Parity,Feed_Type,Scenario,GOF_Passed,Exposure_Stop_Day,Total_Days,Milk_Conc_End_Exposure,t50_depuration_days,t90_depuration_days,t_below_reg_limit_days
PFUnDS,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.04459327383891101,,,
PFUnDS,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.010254405421940144,209.60415717659086,228.84200440090999,
PFUnDS,Branched,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.008918654767782204,,,
PFUnDS,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.04459327383891101,,,
PFUnDS,Branched,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.010254405421940144,209.60415717659086,228.84200440090999,
PFUnDS,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.02019366334235191,,,
PFUnDS,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.1009683167117596,,,
PFUnDS,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.025261244156847988,210.72992996861697,232.6202225751551,
PFUnDS,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.02019366334235191,,,
PFUnDS,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.1009683167117596,,,
PFUnDS,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.025261244156847988,210.72992996861697,232.6202225751551,
PFUnDS,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.02019366334235191,,,
PFUnDS,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.1009683167117596,,,
PFUnDS,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.025261244156847988,210.72992996861697,232.6202225751551,
PFUnDS,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.018670303128267087,,,
PFUnDS,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.09335151564133544,,,
PFUnDS,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.021611595962417397,210.90597085190296,233.2023223968695,
PFUnDS,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.018670303128267087,,,
PFUnDS,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.09335151564133544,,,
PFUnDS,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.021611595962417397,210.90597085190296,233.2023223968695,
PFUnDS,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.018670303128267087,,,
PFUnDS,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.09335151564133544,,,
PFUnDS,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.021611595962417397,210.90597085190296,233.2023223968695,
PFUnDS,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.019749488473930037,,,
PFUnDS,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.09874744236965018,,,
PFUnDS,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.02449804189494734,210.75386521897215,232.696535473929,
PFUnDS,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.019749488473930037,,,
PFUnDS,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.09874744236965018,,,
PFUnDS,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.02449804189494734,210.75386521897215,232.696535473929,
PFUnDS,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.019749488473930037,,,
PFUnDS,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.09874744236965018,,,
PFUnDS,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.02449804189494734,210.75386521897215,232.696535473929,
PFUnDS,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.017829499561381378,,,
PFUnDS,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.08914749780690684,,,
PFUnDS,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.02042852129666329,210.9372374887988,233.30572153351633,
PFUnDS,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.017829499561381378,,,
PFUnDS,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.08914749780690684,,,
PFUnDS,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.02042852129666329,210.9372374887988,233.30572153351633,
PFUnDS,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.017829499561381378,,,
PFUnDS,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.08914749780690684,,,
PFUnDS,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.02042852129666329,210.9372374887988,233.30572153351633,
